NAME,LOGO,PJ TYPE,TAGS,X,WEB,BANNER,INFO,ONLY on Monad,🟥 = sus / website link broken / dead pjs
Tezza Poker,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/682f7caa4bd8615922bce6a0_tezza.webp,App,Gaming,https://x.com/tezzapoker,https://t.me/playtezzapoker_bot,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/682f7cac4788b984140dfb05_tezza%20banner.webp,"Play, win, mint. Tezza Poker lets you compete free, earn Points, and claim NFTs—pure skill, real rewards.",Yes,
The Graph,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b019fa4892d623a2d04_The%20Graph_logo.webp,Infra,Indexer,https://x.com/graphprotocol,https://thegraph.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91affb9188e59b9aa71a6_The%20Graph_banner.webp,"The Graph is a decentralized protocol for indexing blockchain data, enabling developers to build web3 apps without managing infrastructure.",No,
The Vape Labs,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b0afc64a6c6e43e7e17_The%20Vape%20Labs_logo.webp,App,DePIN,https://x.com/thevapelabs,https://app.thevapelabs.io,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b0ac0e02b5b7bf43abb_The%20Vape%20Labs_banner.webp,"The Vape Labs pioneers DePIN x Vape2Earn with AI-powered smart vapes, rewarding users and providing anonymized data for public health.",No,
Thirdweb,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b13f6998cf2420a9d1d_Thirdweb_logo.webp,Infra,"Account,Abstraction",https://x.com/thirdweb,https://thirdweb.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b146e9a2707acfebf17_Thirdweb_banner.webp,"thirdweb is a full-stack, open-source Web3 platform with SDKs, smart contracts, indexers &amp; wallets for EVM chains. Build &amp; scale apps fast!",No,
Timelock,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68781555f2471af37cf9c74a_timelock%20goht1Ab-_400x400.webp,App,DeFi,https://x.com/Timelock_Trade,https://www.timelock.trade/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68781558a496d6d0155a2d82_timelock%201500x500%20(1).webp,"Timebound, liquidation free leverage.",Yes,
Timeswap,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b1f1610ca8a55c74c2d_Timeswap_logo.webp,App,DeFi,https://x.com/TimeswapLabs,https://timeswap.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b206e9a2707acfec9fd_Timeswap_banner.webp,Timeswap is the first oracleless lending/borrowing protocol — enabling the creation of money markets for ANY ERC20 tokens.,No,
TokenPocket,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67bebce03f2e46a263da186f_token%20banner.webp,Infra,Wallet,https://x.com/TokenPocket_TP,https://www.tokenpocket.pro/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67bebce3648677a1ce11c01c_token%20pocket%20banner.webp,TokenPocket is the world's leading multi-chain self-custodial wallet.,No,
TownSquare,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b27b9188e59b9aa8b6a_TowneSquare_logo.webp,Infra,"Account,Abstraction",https://x.com/TownSquarexyz,https://www.townsq.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/685c77d9b431fd4907b839da_townsequare%20cover.webp,"Modular money market &amp; yield layer for next-gen onchain assets &amp; RWAs, with crosschain interoperability",Yes,
Tread.fi,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b30048c532f61e36d82_Tread.fi_logo.webp,App,DeFi,https://x.com/tread_fi,http://www.tread.fi,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b306e9a2707acfed0ec_Tread.fi_banner.webp,"Exchange aggregator and algorithmic trading platform, standardizing and elevating institutional and retail trading experiences.",No,
Triton One,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b39c1a6a111c72292a6_Triton%20One_logo.webp,Infra,RPC,https://x.com/triton_one,https://triton.one,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b386e9a2707acfed6da_Triton%20One_banner.webp,"Triton One is a bare-metal RPC service provider for high-throughput blockchains. Build, iterate, and ship faster with Triton.",No,
Turnkey,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b43d821392f19422bcd_Turnkey_logo.webp,Infra,"Account,Abstraction",https://x.com/turnkeyhq,https://www.turnkey.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b4189130464ea45b135_Turnkey_banner.webp,"Modular, secure, scalable enterprise-grade wallet OS for building non-custodial embedded wallets, automating backend transactions, &amp; more.",No,
TypeX,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/687816493ef8c9bbd2bf4fe8_typex%20logo%20_400x400.webp,App,DeFi,https://x.com/TypeXKeyboard,https://typex.cc/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6878164627c80485c2deaaed_typex%20background%201500x500%20(1).webp,"TypeX is a keyboard app that transforms user input value into on-chain assets, offering a seamless trading experience.",No,
Uniswap,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b5f48ee25af9be38700_Uniswap%20Wallet_logo.webp,App,DeFi,https://x.com/Uniswap,https://app.uniswap.org/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b5ec0e02b5b7bf473df_Uniswap%20Wallet_banner.webp,The largest onchain marketplace. Buy and sell crypto on Monad and 11+ other chains.,No,
Uniswap Wallet,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b5f48ee25af9be38700_Uniswap%20Wallet_logo.webp,Infra,Wallet,https://x.com/Uniswap,https://wallet.uniswap.org,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b5ec0e02b5b7bf473df_Uniswap%20Wallet_banner.webp,"The Uniswap Wallet is self-custody crypto wallet built for swapping. It lets you buy crypto, browse NFTs, explore Web3 apps, and swap tokens",No,
Unmarshal,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b7db9188e59b9aac1e1_Unmarshal_logo.webp,Infra,Indexer,https://x.com/unmarshalAI,https://unmarshal.ai,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b7c0238916836891d8d_Unmarshal_banner.webp,"UnmarshalAI is a leading decentralized multi-chain data network, enabling Web3 projects to access accurate, real-time blockchain data.",No,
Valor Quest,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6834a1e5bc93ee52da7849c0_6834a1646afb796987d92c9d_Logo.webp,App,Gaming,https://x.com/valorquestgame,https://t.me/ValorQuestBot,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6834a1e83865425985bf4d07_6834a1646afb796987d92ca0_Banner.webp,"The No.1 Mythic-themed AFK game on Telegram with NFTs, mining, and epic battles.",Yes,
Web3Auth,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b9211a6f589667ebd18_Web3Auth_logo.webp,Infra,"Account,Abstraction",https://x.com/web3auth,https://web3auth.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91b9183477f8bd77fc9b5_Web3Auth_banner.webp,"Web3Auth simplifies Web3 access with social logins, customisable wallet UI &amp; advanced security, with non-custodial MPC wallet management.",No,
Winks.fun,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ba36561ec94bfa7abfa_Winks.fun_logo.webp,Infra,"Other,Infra",https://x.com/winksdotfun,https://www.winks.fun,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91ba473996311555169aa_Winks.fun_banner.webp,"Winks enable end-to-end on-chain actions within social media apps, without any middleware!",No,
Wonad,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31ceeab028ff508564a_logowonad.webp,App,Social,https://x.com/thiswonad,https://www.thiswonad.xyz/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6883e31ceeab028ff508564d_IMG_4396.webp,First Plant to Earn project on Monad. Offering a way to create real-world impact while earning rewards,Yes,
Wormhole,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bb383812f23336ed80b_Wormhole_logo.webp,Infra,Cross-Chain,https://x.com/wormhole,https://wormhole.com/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bb483477f8bd77fdb6c_Wormhole_banner.webp,Wormhole is a generic message-passing protocol designed to enable secure and efficient communication between different blockchains.,No,
X2C,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6893d9cb3aa0c3e58d29e9c6_x2c-icon.webp,App,Gaming,https://x.com/PlayFlappyTrump,https://flappytrump.x2c.fun/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/6893d9cb3aa0c3e58d29e9c9_x2c-banner.webp,X2C is where degens play to win. Users skill up in ultra-casual games for token rewards.,No,
XL,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bbfa00e125f94a40849_XL_logo.webp,App,DeFi,https://x.com/xldotfun,https://testnet.xl.fun/monad,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bc08f00b5fa4aba1835_XL_banner.webp,"XL is a memecoin launchpad enabling easy, low-cost token creation across various networks.",No,
Yamata,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68ceb78045702f6c824d8099_xpfp.webp,App,DeFi,https://x.com/yamataexchange,https://yamata.io,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68ceb78045702f6c824d809c_xbanner.webp,"Yamata is full-stack DeFi: advanced CLOB trading, perps, options, vaults &amp; predictions - all fast, all trustless, all under one roof.",Yes,
YieldKingZ,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bd2c1a6a111c7231095_YieldKingZ_logo.webp,App,Gaming,https://x.com/Yieldkingz,https://test-monad.yieldkingz.io/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67bd6833bb5faf1829906fb5_yieldkingz.webp,"YieldKingZ: A Web3 Game-Fi casino featuring yield farming, sustainable tokenomics, and Club-Fi for community-driven finance.",No,https://mitosis.yieldkingz.io/
Zapry,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e8357ff1995988316264_zapry%20(1).webp,App,AI,https://x.com/0xZapry,https://www.zapry.net/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e8387809fd04396e8084_zapry.webp,Zapry is a one-stop web3 entrance that incubates viral trends and offers one-step crypto transfers.,No,
Zerion,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91be5a00e125f94a41d09_Zerion_logo.webp,Infra,Indexer,https://x.com/zerion,https://zerion.io/api,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91be4d9acff489824abbf_Zerion_banner.webp,"Build feature-rich crypto apps, wallets, protocols and supercharge your product using Zerion API!",No,
ZeroDev,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bef84cbdc367d67b771_ZeroDev_logo.webp,Infra,"Account,Abstraction",https://x.com/zerodev_app,https://zerodev.app,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67b91bee11a6f589667eefe5_ZeroDev_banner.webp,"The most powerful smart account development platform. Build Web3 experiences without gas, confirmations, seed phrases, and bridging.",No,
Zona,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e6ee0af49276106f1b75_zona%20logo.webp,App,DeFi,https://x.com/zona_io,https://www.zona.finance/,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/67c4e6f2fb2041fb4c035f17_zona.webp,"Zona is building scalable infra for composable RWA tokens. We let users mint, speculate, and earn yield on real estate Index Tokens.",No,
dFusion AI,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68cebe8f33d4d7940f9a4dfb_dfusion%20logo%20.webp,App,AI,https://x.com/dfusionai,https://www.dfusion.ai,https://cdn.prod.website-files.com/669ade140a683001b9f7fd78/68cebe9400e8d42c392200cd_dfusion%20ai%20background.webp,"dFusion unlocks private and domain specific data into enriched, curated datasets - fueling accurate, next-gen AI models.",No,
,,,,,,,,,
,,,,,,,,,
NOT IN ECO DIR,,,,,,,,,
NadXBT,https://pbs.twimg.com/profile_images/1925020110844264451/YSXqPvRR_400x400.jpg,App,AI,https://x.com/nadxbt,https://nadxbt.fun/,NONE,"NADXBT is an AI lab on Monad creating powerful autonomous agents with DeepSeek AI, enabling effortless AI deployment and management via $NADXBT tokens.",Yes,
